PeriodEnd,PeriodStart,Period,AirTemp,Ghi,WindSpeed10m
2020-10-23T19:10:00Z,2020-10-23T19:00:00Z,PT10M,3.7,0,0.9
2020-10-23T19:20:00Z,2020-10-23T19:10:00Z,PT10M,3.8,0,0.9
2020-10-23T19:30:00Z,2020-10-23T19:20:00Z,PT10M,3.9,0,0.9
2020-10-23T19:40:00Z,2020-10-23T19:30:00Z,PT10M,4.0,0,0.9
2020-10-23T19:50:00Z,2020-10-23T19:40:00Z,PT10M,4.1,0,1.0
2020-10-23T20:00:00Z,2020-10-23T19:50:00Z,PT10M,4.2,0,1.0
2020-10-23T20:10:00Z,2020-10-23T20:00:00Z,PT10M,4.3,0,1.1
2020-10-23T20:20:00Z,2020-10-23T20:10:00Z,PT10M,4.4,0,1.1
2020-10-23T20:30:00Z,2020-10-23T20:20:00Z,PT10M,4.5,0,1.2
2020-10-23T20:40:00Z,2020-10-23T20:30:00Z,PT10M,4.6,0,1.3
2020-10-23T20:50:00Z,2020-10-23T20:40:00Z,PT10M,4.6,0,1.3
2020-10-23T21:00:00Z,2020-10-23T20:50:00Z,PT10M,4.7,0,1.4
2020-10-23T21:10:00Z,2020-10-23T21:00:00Z,PT10M,4.7,0,1.4
2020-10-23T21:20:00Z,2020-10-23T21:10:00Z,PT10M,4.7,0,1.4
2020-10-23T21:30:00Z,2020-10-23T21:20:00Z,PT10M,4.7,0,1.4
2020-10-23T21:40:00Z,2020-10-23T21:30:00Z,PT10M,4.7,0,1.4
2020-10-23T21:50:00Z,2020-10-23T21:40:00Z,PT10M,4.7,0,1.4
2020-10-23T22:00:00Z,2020-10-23T21:50:00Z,PT10M,4.7,0,1.3
2020-10-23T22:10:00Z,2020-10-23T22:00:00Z,PT10M,4.7,0,1.3
2020-10-23T22:20:00Z,2020-10-23T22:10:00Z,PT10M,4.8,0,1.4
2020-10-23T22:30:00Z,2020-10-23T22:20:00Z,PT10M,4.8,0,1.4
2020-10-23T22:40:00Z,2020-10-23T22:30:00Z,PT10M,4.9,0,1.4
2020-10-23T22:50:00Z,2020-10-23T22:40:00Z,PT10M,4.9,0,1.4
2020-10-23T23:00:00Z,2020-10-23T22:50:00Z,PT10M,4.9,0,1.5
2020-10-23T23:10:00Z,2020-10-23T23:00:00Z,PT10M,4.9,0,1.5
2020-10-23T23:20:00Z,2020-10-23T23:10:00Z,PT10M,4.9,0,1.5
2020-10-23T23:30:00Z,2020-10-23T23:20:00Z,PT10M,4.9,0,1.5
2020-10-23T23:40:00Z,2020-10-23T23:30:00Z,PT10M,4.9,0,1.6
2020-10-23T23:50:00Z,2020-10-23T23:40:00Z,PT10M,4.9,0,1.7
2020-10-24T00:00:00Z,2020-10-23T23:50:00Z,PT10M,4.9,0,1.7
2020-10-24T00:10:00Z,2020-10-24T00:00:00Z,PT10M,4.9,0,1.8
2020-10-24T00:20:00Z,2020-10-24T00:10:00Z,PT10M,4.9,0,1.8
2020-10-24T00:30:00Z,2020-10-24T00:20:00Z,PT10M,4.9,0,1.8
2020-10-24T00:40:00Z,2020-10-24T00:30:00Z,PT10M,4.9,0,1.8
2020-10-24T00:50:00Z,2020-10-24T00:40:00Z,PT10M,4.9,0,1.9
2020-10-24T01:00:00Z,2020-10-24T00:50:00Z,PT10M,4.9,0,1.9
2020-10-24T01:10:00Z,2020-10-24T01:00:00Z,PT10M,4.9,0,1.9
2020-10-24T01:20:00Z,2020-10-24T01:10:00Z,PT10M,5.0,0,1.9
2020-10-24T01:30:00Z,2020-10-24T01:20:00Z,PT10M,5.0,0,1.9
2020-10-24T01:40:00Z,2020-10-24T01:30:00Z,PT10M,5.0,0,1.8
2020-10-24T01:50:00Z,2020-10-24T01:40:00Z,PT10M,5.1,0,1.8
2020-10-24T02:00:00Z,2020-10-24T01:50:00Z,PT10M,5.1,0,1.8
2020-10-24T02:10:00Z,2020-10-24T02:00:00Z,PT10M,5.1,0,1.8
2020-10-24T02:20:00Z,2020-10-24T02:10:00Z,PT10M,5.1,0,1.7
2020-10-24T02:30:00Z,2020-10-24T02:20:00Z,PT10M,5.1,0,1.6
2020-10-24T02:40:00Z,2020-10-24T02:30:00Z,PT10M,5.1,0,1.5
2020-10-24T02:50:00Z,2020-10-24T02:40:00Z,PT10M,5.1,0,1.4
2020-10-24T03:00:00Z,2020-10-24T02:50:00Z,PT10M,5.1,0,1.3
2020-10-24T03:10:00Z,2020-10-24T03:00:00Z,PT10M,5.1,0,1.2
2020-10-24T03:20:00Z,2020-10-24T03:10:00Z,PT10M,5.0,0,1.1
2020-10-24T03:30:00Z,2020-10-24T03:20:00Z,PT10M,5.0,0,0.9
2020-10-24T03:40:00Z,2020-10-24T03:30:00Z,PT10M,4.9,0,0.8
2020-10-24T03:50:00Z,2020-10-24T03:40:00Z,PT10M,4.8,0,0.7
2020-10-24T04:00:00Z,2020-10-24T03:50:00Z,PT10M,4.7,0,0.6
2020-10-24T04:10:00Z,2020-10-24T04:00:00Z,PT10M,4.7,0,0.5
2020-10-24T04:20:00Z,2020-10-24T04:10:00Z,PT10M,4.6,0,0.5
2020-10-24T04:30:00Z,2020-10-24T04:20:00Z,PT10M,4.5,0,0.5
2020-10-24T04:40:00Z,2020-10-24T04:30:00Z,PT10M,4.5,0,0.5
2020-10-24T04:50:00Z,2020-10-24T04:40:00Z,PT10M,4.4,0,0.5
2020-10-24T05:00:00Z,2020-10-24T04:50:00Z,PT10M,4.3,0,0.5
2020-10-24T05:10:00Z,2020-10-24T05:00:00Z,PT10M,4.3,0,0.4
2020-10-24T05:20:00Z,2020-10-24T05:10:00Z,PT10M,4.4,0,0.3
2020-10-24T05:30:00Z,2020-10-24T05:20:00Z,PT10M,4.5,0,0.3
2020-10-24T05:40:00Z,2020-10-24T05:30:00Z,PT10M,4.6,0,0.2
2020-10-24T05:50:00Z,2020-10-24T05:40:00Z,PT10M,4.7,0,0.3
2020-10-24T06:00:00Z,2020-10-24T05:50:00Z,PT10M,4.8,0,0.4
2020-10-24T06:10:00Z,2020-10-24T06:00:00Z,PT10M,4.9,0,0.4
2020-10-24T06:20:00Z,2020-10-24T06:10:00Z,PT10M,4.9,0,0.4
2020-10-24T06:30:00Z,2020-10-24T06:20:00Z,PT10M,5.0,2,0.3
2020-10-24T06:40:00Z,2020-10-24T06:30:00Z,PT10M,5.0,6,0.3
2020-10-24T06:50:00Z,2020-10-24T06:40:00Z,PT10M,5.0,12,0.2
2020-10-24T07:00:00Z,2020-10-24T06:50:00Z,PT10M,5.1,24,0.2
2020-10-24T07:10:00Z,2020-10-24T07:00:00Z,PT10M,5.1,33,0.2
2020-10-24T07:20:00Z,2020-10-24T07:10:00Z,PT10M,5.2,38,0.2
2020-10-24T07:30:00Z,2020-10-24T07:20:00Z,PT10M,5.3,65,0.2
2020-10-24T07:40:00Z,2020-10-24T07:30:00Z,PT10M,5.4,87,0.3
2020-10-24T07:50:00Z,2020-10-24T07:40:00Z,PT10M,5.5,89,0.3
2020-10-24T08:00:00Z,2020-10-24T07:50:00Z,PT10M,5.6,79,0.4
2020-10-24T08:10:00Z,2020-10-24T08:00:00Z,PT10M,5.7,72,0.4
2020-10-24T08:20:00Z,2020-10-24T08:10:00Z,PT10M,5.9,75,0.4
2020-10-24T08:30:00Z,2020-10-24T08:20:00Z,PT10M,6.1,85,0.4
2020-10-24T08:40:00Z,2020-10-24T08:30:00Z,PT10M,6.2,89,0.5
2020-10-24T08:50:00Z,2020-10-24T08:40:00Z,PT10M,6.4,77,0.5
2020-10-24T09:00:00Z,2020-10-24T08:50:00Z,PT10M,6.6,77,0.5
2020-10-24T09:10:00Z,2020-10-24T09:00:00Z,PT10M,6.7,73,0.5
2020-10-24T09:20:00Z,2020-10-24T09:10:00Z,PT10M,6.8,53,0.5
2020-10-24T09:30:00Z,2020-10-24T09:20:00Z,PT10M,6.9,48,0.6
2020-10-24T09:40:00Z,2020-10-24T09:30:00Z,PT10M,7.0,56,0.6
2020-10-24T09:50:00Z,2020-10-24T09:40:00Z,PT10M,7.2,78,0.6
2020-10-24T10:00:00Z,2020-10-24T09:50:00Z,PT10M,7.3,106,0.6
2020-10-24T10:10:00Z,2020-10-24T10:00:00Z,PT10M,7.4,120,0.6
2020-10-24T10:20:00Z,2020-10-24T10:10:00Z,PT10M,7.4,108,0.6
2020-10-24T10:30:00Z,2020-10-24T10:20:00Z,PT10M,7.5,114,0.6
2020-10-24T10:40:00Z,2020-10-24T10:30:00Z,PT10M,7.6,120,0.6
2020-10-24T10:50:00Z,2020-10-24T10:40:00Z,PT10M,7.6,116,0.6
2020-10-24T11:00:00Z,2020-10-24T10:50:00Z,PT10M,7.7,107,0.6
2020-10-24T11:10:00Z,2020-10-24T11:00:00Z,PT10M,7.7,103,0.6
2020-10-24T11:20:00Z,2020-10-24T11:10:00Z,PT10M,7.7,111,0.7
2020-10-24T11:30:00Z,2020-10-24T11:20:00Z,PT10M,7.7,120,0.7
2020-10-24T11:40:00Z,2020-10-24T11:30:00Z,PT10M,7.7,123,0.8
2020-10-24T11:50:00Z,2020-10-24T11:40:00Z,PT10M,7.7,118,0.9
2020-10-24T12:00:00Z,2020-10-24T11:50:00Z,PT10M,7.7,122,0.9
2020-10-24T12:10:00Z,2020-10-24T12:00:00Z,PT10M,7.8,126,1.0
2020-10-24T12:20:00Z,2020-10-24T12:10:00Z,PT10M,7.8,126,1.1
2020-10-24T12:30:00Z,2020-10-24T12:20:00Z,PT10M,7.8,108,1.1
2020-10-24T12:40:00Z,2020-10-24T12:30:00Z,PT10M,7.8,92,1.2
2020-10-24T12:50:00Z,2020-10-24T12:40:00Z,PT10M,7.8,90,1.3
2020-10-24T13:00:00Z,2020-10-24T12:50:00Z,PT10M,7.8,92,1.4
2020-10-24T13:10:00Z,2020-10-24T13:00:00Z,PT10M,7.9,90,1.4
2020-10-24T13:20:00Z,2020-10-24T13:10:00Z,PT10M,7.9,80,1.5
2020-10-24T13:30:00Z,2020-10-24T13:20:00Z,PT10M,7.9,70,1.5
2020-10-24T13:40:00Z,2020-10-24T13:30:00Z,PT10M,7.9,61,1.6
2020-10-24T13:50:00Z,2020-10-24T13:40:00Z,PT10M,7.9,54,1.6
2020-10-24T14:00:00Z,2020-10-24T13:50:00Z,PT10M,7.9,50,1.7
2020-10-24T14:10:00Z,2020-10-24T14:00:00Z,PT10M,7.9,48,1.7
2020-10-24T14:20:00Z,2020-10-24T14:10:00Z,PT10M,7.9,47,1.7
2020-10-24T14:30:00Z,2020-10-24T14:20:00Z,PT10M,7.8,42,1.7
2020-10-24T14:40:00Z,2020-10-24T14:30:00Z,PT10M,7.8,36,1.7
2020-10-24T14:50:00Z,2020-10-24T14:40:00Z,PT10M,7.7,33,1.7
2020-10-24T15:00:00Z,2020-10-24T14:50:00Z,PT10M,7.7,26,1.8
2020-10-24T15:10:00Z,2020-10-24T15:00:00Z,PT10M,7.6,18,1.8
2020-10-24T15:20:00Z,2020-10-24T15:10:00Z,PT10M,7.4,10,1.8
2020-10-24T15:30:00Z,2020-10-24T15:20:00Z,PT10M,7.2,4,1.9
2020-10-24T15:40:00Z,2020-10-24T15:30:00Z,PT10M,7.0,1,1.9
2020-10-24T15:50:00Z,2020-10-24T15:40:00Z,PT10M,6.8,0,1.9
2020-10-24T16:00:00Z,2020-10-24T15:50:00Z,PT10M,6.6,0,2.0
2020-10-24T16:10:00Z,2020-10-24T16:00:00Z,PT10M,6.5,0,2.0
2020-10-24T16:20:00Z,2020-10-24T16:10:00Z,PT10M,6.4,0,2.0
2020-10-24T16:30:00Z,2020-10-24T16:20:00Z,PT10M,6.4,0,2.0
2020-10-24T16:40:00Z,2020-10-24T16:30:00Z,PT10M,6.3,0,2.0
2020-10-24T16:50:00Z,2020-10-24T16:40:00Z,PT10M,6.3,0,2.1
2020-10-24T17:00:00Z,2020-10-24T16:50:00Z,PT10M,6.2,0,2.1
2020-10-24T17:10:00Z,2020-10-24T17:00:00Z,PT10M,6.2,0,2.1
2020-10-24T17:20:00Z,2020-10-24T17:10:00Z,PT10M,6.2,0,2.0
2020-10-24T17:30:00Z,2020-10-24T17:20:00Z,PT10M,6.2,0,1.9
2020-10-24T17:40:00Z,2020-10-24T17:30:00Z,PT10M,6.2,0,1.8
2020-10-24T17:50:00Z,2020-10-24T17:40:00Z,PT10M,6.2,0,1.7
2020-10-24T18:00:00Z,2020-10-24T17:50:00Z,PT10M,6.3,0,1.7
2020-10-24T18:10:00Z,2020-10-24T18:00:00Z,PT10M,6.3,0,1.6
2020-10-24T18:20:00Z,2020-10-24T18:10:00Z,PT10M,6.3,0,1.7
2020-10-24T18:30:00Z,2020-10-24T18:20:00Z,PT10M,6.4,0,1.7
2020-10-24T18:40:00Z,2020-10-24T18:30:00Z,PT10M,6.4,0,1.8
2020-10-24T18:50:00Z,2020-10-24T18:40:00Z,PT10M,6.5,0,1.8
2020-10-24T19:00:00Z,2020-10-24T18:50:00Z,PT10M,6.6,0,1.9
2020-10-24T19:10:00Z,2020-10-24T19:00:00Z,PT10M,6.7,0,2.0
2020-10-24T19:20:00Z,2020-10-24T19:10:00Z,PT10M,6.8,0,2.0
2020-10-24T19:30:00Z,2020-10-24T19:20:00Z,PT10M,7.0,0,2.1
2020-10-24T19:40:00Z,2020-10-24T19:30:00Z,PT10M,7.1,0,2.2
2020-10-24T19:50:00Z,2020-10-24T19:40:00Z,PT10M,7.3,0,2.3
2020-10-24T20:00:00Z,2020-10-24T19:50:00Z,PT10M,7.4,0,2.4
2020-10-24T20:10:00Z,2020-10-24T20:00:00Z,PT10M,7.5,0,2.5
2020-10-24T20:20:00Z,2020-10-24T20:10:00Z,PT10M,7.6,0,2.6
2020-10-24T20:30:00Z,2020-10-24T20:20:00Z,PT10M,7.7,0,2.8
2020-10-24T20:40:00Z,2020-10-24T20:30:00Z,PT10M,7.7,0,2.9
2020-10-24T20:50:00Z,2020-10-24T20:40:00Z,PT10M,7.8,0,3.1
2020-10-24T21:00:00Z,2020-10-24T20:50:00Z,PT10M,7.9,0,3.2
2020-10-24T21:10:00Z,2020-10-24T21:00:00Z,PT10M,8.0,0,3.4
2020-10-24T21:20:00Z,2020-10-24T21:10:00Z,PT10M,8.1,0,3.7
2020-10-24T21:30:00Z,2020-10-24T21:20:00Z,PT10M,8.1,0,3.9
2020-10-24T21:40:00Z,2020-10-24T21:30:00Z,PT10M,8.2,0,4.2
2020-10-24T21:50:00Z,2020-10-24T21:40:00Z,PT10M,8.3,0,4.5
2020-10-24T22:00:00Z,2020-10-24T21:50:00Z,PT10M,8.4,0,4.7
2020-10-24T22:10:00Z,2020-10-24T22:00:00Z,PT10M,8.5,0,4.9
2020-10-24T22:20:00Z,2020-10-24T22:10:00Z,PT10M,8.5,0,4.9
2020-10-24T22:30:00Z,2020-10-24T22:20:00Z,PT10M,8.6,0,4.9
2020-10-24T22:40:00Z,2020-10-24T22:30:00Z,PT10M,8.6,0,4.9
2020-10-24T22:50:00Z,2020-10-24T22:40:00Z,PT10M,8.7,0,4.9
2020-10-24T23:00:00Z,2020-10-24T22:50:00Z,PT10M,8.8,0,4.9
2020-10-24T23:10:00Z,2020-10-24T23:00:00Z,PT10M,8.8,0,4.9
2020-10-24T23:20:00Z,2020-10-24T23:10:00Z,PT10M,8.9,0,5.1
2020-10-24T23:30:00Z,2020-10-24T23:20:00Z,PT10M,9.1,0,5.2
2020-10-24T23:40:00Z,2020-10-24T23:30:00Z,PT10M,9.2,0,5.3
2020-10-24T23:50:00Z,2020-10-24T23:40:00Z,PT10M,9.3,0,5.5
2020-10-25T00:00:00Z,2020-10-24T23:50:00Z,PT10M,9.4,0,5.6
2020-10-25T00:10:00Z,2020-10-25T00:00:00Z,PT10M,9.5,0,5.7
2020-10-25T00:20:00Z,2020-10-25T00:10:00Z,PT10M,9.5,0,5.8
2020-10-25T00:30:00Z,2020-10-25T00:20:00Z,PT10M,9.6,0,6.0
2020-10-25T00:40:00Z,2020-10-25T00:30:00Z,PT10M,9.7,0,6.1
2020-10-25T00:50:00Z,2020-10-25T00:40:00Z,PT10M,9.7,0,6.2
2020-10-25T01:00:00Z,2020-10-25T00:50:00Z,PT10M,9.8,0,6.4
2020-10-25T01:10:00Z,2020-10-25T01:00:00Z,PT10M,9.9,0,6.6
2020-10-25T01:20:00Z,2020-10-25T01:10:00Z,PT10M,10.0,0,6.9
2020-10-25T01:30:00Z,2020-10-25T01:20:00Z,PT10M,10.0,0,7.1
2020-10-25T01:40:00Z,2020-10-25T01:30:00Z,PT10M,10.1,0,7.4
2020-10-25T01:50:00Z,2020-10-25T01:40:00Z,PT10M,10.2,0,7.7
2020-10-25T02:00:00Z,2020-10-25T01:50:00Z,PT10M,10.2,0,7.9
2020-10-25T02:10:00Z,2020-10-25T02:00:00Z,PT10M,10.3,0,8.1
2020-10-25T02:20:00Z,2020-10-25T02:10:00Z,PT10M,10.4,0,8.1
2020-10-25T02:30:00Z,2020-10-25T02:20:00Z,PT10M,10.4,0,8.0
2020-10-25T02:40:00Z,2020-10-25T02:30:00Z,PT10M,10.4,0,8.0
2020-10-25T02:50:00Z,2020-10-25T02:40:00Z,PT10M,10.5,0,8.0
2020-10-25T03:00:00Z,2020-10-25T02:50:00Z,PT10M,10.5,0,8.0
2020-10-25T03:10:00Z,2020-10-25T03:00:00Z,PT10M,10.6,0,8.1
2020-10-25T03:20:00Z,2020-10-25T03:10:00Z,PT10M,10.6,0,8.3
2020-10-25T03:30:00Z,2020-10-25T03:20:00Z,PT10M,10.6,0,8.4
2020-10-25T03:40:00Z,2020-10-25T03:30:00Z,PT10M,10.7,0,8.6
2020-10-25T03:50:00Z,2020-10-25T03:40:00Z,PT10M,10.7,0,8.7
2020-10-25T04:00:00Z,2020-10-25T03:50:00Z,PT10M,10.8,0,8.9
2020-10-25T04:10:00Z,2020-10-25T04:00:00Z,PT10M,10.8,0,8.9
2020-10-25T04:20:00Z,2020-10-25T04:10:00Z,PT10M,10.8,0,8.8
2020-10-25T04:30:00Z,2020-10-25T04:20:00Z,PT10M,10.9,0,8.7
2020-10-25T04:40:00Z,2020-10-25T04:30:00Z,PT10M,10.9,0,8.6
2020-10-25T04:50:00Z,2020-10-25T04:40:00Z,PT10M,10.9,0,8.5
2020-10-25T05:00:00Z,2020-10-25T04:50:00Z,PT10M,11.0,0,8.4
2020-10-25T05:10:00Z,2020-10-25T05:00:00Z,PT10M,11.0,0,8.4
2020-10-25T05:20:00Z,2020-10-25T05:10:00Z,PT10M,11.1,0,8.6
2020-10-25T05:30:00Z,2020-10-25T05:20:00Z,PT10M,11.2,0,8.8
2020-10-25T05:40:00Z,2020-10-25T05:30:00Z,PT10M,11.3,0,9.1
2020-10-25T05:50:00Z,2020-10-25T05:40:00Z,PT10M,11.4,0,9.3
2020-10-25T06:00:00Z,2020-10-25T05:50:00Z,PT10M,11.5,0,9.5
2020-10-25T06:10:00Z,2020-10-25T06:00:00Z,PT10M,11.6,0,9.6
2020-10-25T06:20:00Z,2020-10-25T06:10:00Z,PT10M,11.6,0,9.5
2020-10-25T06:30:00Z,2020-10-25T06:20:00Z,PT10M,11.6,0,9.5
2020-10-25T06:40:00Z,2020-10-25T06:30:00Z,PT10M,11.6,1,9.4
2020-10-25T06:50:00Z,2020-10-25T06:40:00Z,PT10M,11.7,2,9.4
2020-10-25T07:00:00Z,2020-10-25T06:50:00Z,PT10M,11.7,3,9.3
2020-10-25T07:10:00Z,2020-10-25T07:00:00Z,PT10M,11.7,5,9.1
2020-10-25T07:20:00Z,2020-10-25T07:10:00Z,PT10M,11.7,8,8.6
2020-10-25T07:30:00Z,2020-10-25T07:20:00Z,PT10M,11.7,13,8.2
2020-10-25T07:40:00Z,2020-10-25T07:30:00Z,PT10M,11.7,18,7.8
2020-10-25T07:50:00Z,2020-10-25T07:40:00Z,PT10M,11.6,21,7.4
2020-10-25T08:00:00Z,2020-10-25T07:50:00Z,PT10M,11.6,20,7.0
2020-10-25T08:10:00Z,2020-10-25T08:00:00Z,PT10M,11.6,18,6.7
2020-10-25T08:20:00Z,2020-10-25T08:10:00Z,PT10M,11.5,14,6.5
2020-10-25T08:30:00Z,2020-10-25T08:20:00Z,PT10M,11.5,12,6.3
2020-10-25T08:40:00Z,2020-10-25T08:30:00Z,PT10M,11.4,13,6.1
2020-10-25T08:50:00Z,2020-10-25T08:40:00Z,PT10M,11.4,16,5.9
2020-10-25T09:00:00Z,2020-10-25T08:50:00Z,PT10M,11.3,22,5.7
2020-10-25T09:10:00Z,2020-10-25T09:00:00Z,PT10M,11.2,26,5.6
2020-10-25T09:20:00Z,2020-10-25T09:10:00Z,PT10M,11.2,29,5.7
2020-10-25T09:30:00Z,2020-10-25T09:20:00Z,PT10M,11.2,32,5.7
2020-10-25T09:40:00Z,2020-10-25T09:30:00Z,PT10M,11.2,35,5.8
2020-10-25T09:50:00Z,2020-10-25T09:40:00Z,PT10M,11.1,37,5.8
2020-10-25T10:00:00Z,2020-10-25T09:50:00Z,PT10M,11.1,38,5.8
2020-10-25T10:10:00Z,2020-10-25T10:00:00Z,PT10M,11.0,39,5.8
2020-10-25T10:20:00Z,2020-10-25T10:10:00Z,PT10M,11.0,41,5.7
2020-10-25T10:30:00Z,2020-10-25T10:20:00Z,PT10M,10.9,50,5.6
2020-10-25T10:40:00Z,2020-10-25T10:30:00Z,PT10M,10.8,58,5.5
2020-10-25T10:50:00Z,2020-10-25T10:40:00Z,PT10M,10.8,59,5.4
2020-10-25T11:00:00Z,2020-10-25T10:50:00Z,PT10M,10.7,46,5.3
2020-10-25T11:10:00Z,2020-10-25T11:00:00Z,PT10M,10.6,38,5.2
2020-10-25T11:20:00Z,2020-10-25T11:10:00Z,PT10M,10.6,44,5.2
2020-10-25T11:30:00Z,2020-10-25T11:20:00Z,PT10M,10.6,47,5.2
2020-10-25T11:40:00Z,2020-10-25T11:30:00Z,PT10M,10.5,53,5.2
2020-10-25T11:50:00Z,2020-10-25T11:40:00Z,PT10M,10.5,65,5.2
2020-10-25T12:00:00Z,2020-10-25T11:50:00Z,PT10M,10.5,67,5.2
2020-10-25T12:10:00Z,2020-10-25T12:00:00Z,PT10M,10.5,66,5.2
2020-10-25T12:20:00Z,2020-10-25T12:10:00Z,PT10M,10.4,67,5.2
2020-10-25T12:30:00Z,2020-10-25T12:20:00Z,PT10M,10.4,103,5.2
2020-10-25T12:40:00Z,2020-10-25T12:30:00Z,PT10M,10.4,142,5.1
2020-10-25T12:50:00Z,2020-10-25T12:40:00Z,PT10M,10.3,166,5.1
2020-10-25T13:00:00Z,2020-10-25T12:50:00Z,PT10M,10.3,145,5.1
2020-10-25T13:10:00Z,2020-10-25T13:00:00Z,PT10M,10.3,114,5.0
2020-10-25T13:20:00Z,2020-10-25T13:10:00Z,PT10M,10.3,88,4.9
2020-10-25T13:30:00Z,2020-10-25T13:20:00Z,PT10M,10.3,78,4.8
2020-10-25T13:40:00Z,2020-10-25T13:30:00Z,PT10M,10.3,77,4.6
2020-10-25T13:50:00Z,2020-10-25T13:40:00Z,PT10M,10.4,82,4.5
2020-10-25T14:00:00Z,2020-10-25T13:50:00Z,PT10M,10.4,70,4.4
2020-10-25T14:10:00Z,2020-10-25T14:00:00Z,PT10M,10.3,61,4.3
2020-10-25T14:20:00Z,2020-10-25T14:10:00Z,PT10M,10.2,61,4.2
2020-10-25T14:30:00Z,2020-10-25T14:20:00Z,PT10M,10.1,58,4.1
2020-10-25T14:40:00Z,2020-10-25T14:30:00Z,PT10M,9.9,53,4.0
2020-10-25T14:50:00Z,2020-10-25T14:40:00Z,PT10M,9.8,48,3.9
2020-10-25T15:00:00Z,2020-10-25T14:50:00Z,PT10M,9.7,34,3.8
2020-10-25T15:10:00Z,2020-10-25T15:00:00Z,PT10M,9.6,21,3.8
2020-10-25T15:20:00Z,2020-10-25T15:10:00Z,PT10M,9.4,14,3.7
2020-10-25T15:30:00Z,2020-10-25T15:20:00Z,PT10M,9.2,8,3.6
2020-10-25T15:40:00Z,2020-10-25T15:30:00Z,PT10M,9.1,3,3.5
2020-10-25T15:50:00Z,2020-10-25T15:40:00Z,PT10M,8.9,1,3.5
2020-10-25T16:00:00Z,2020-10-25T15:50:00Z,PT10M,8.7,0,3.4
2020-10-25T16:10:00Z,2020-10-25T16:00:00Z,PT10M,8.6,0,3.3
2020-10-25T16:20:00Z,2020-10-25T16:10:00Z,PT10M,8.4,0,3.2
2020-10-25T16:30:00Z,2020-10-25T16:20:00Z,PT10M,8.2,0,3.1
2020-10-25T16:40:00Z,2020-10-25T16:30:00Z,PT10M,8.1,0,3.0
2020-10-25T16:50:00Z,2020-10-25T16:40:00Z,PT10M,7.9,0,2.9
2020-10-25T17:00:00Z,2020-10-25T16:50:00Z,PT10M,7.8,0,2.8
2020-10-25T17:10:00Z,2020-10-25T17:00:00Z,PT10M,7.7,0,2.8
2020-10-25T17:20:00Z,2020-10-25T17:10:00Z,PT10M,7.6,0,2.7
2020-10-25T17:30:00Z,2020-10-25T17:20:00Z,PT10M,7.6,0,2.7
2020-10-25T17:40:00Z,2020-10-25T17:30:00Z,PT10M,7.5,0,2.7
2020-10-25T17:50:00Z,2020-10-25T17:40:00Z,PT10M,7.5,0,2.6
2020-10-25T18:00:00Z,2020-10-25T17:50:00Z,PT10M,7.4,0,2.6
2020-10-25T18:10:00Z,2020-10-25T18:00:00Z,PT10M,7.3,0,2.5
2020-10-25T18:20:00Z,2020-10-25T18:10:00Z,PT10M,7.3,0,2.5
2020-10-25T18:30:00Z,2020-10-25T18:20:00Z,PT10M,7.2,0,2.4
2020-10-25T18:40:00Z,2020-10-25T18:30:00Z,PT10M,7.1,0,2.3
2020-10-25T18:50:00Z,2020-10-25T18:40:00Z,PT10M,7.1,0,2.3
2020-10-25T19:00:00Z,2020-10-25T18:50:00Z,PT10M,7.0,0,2.2
2020-10-25T19:10:00Z,2020-10-25T19:00:00Z,PT10M,7.0,0,2.2
2020-10-25T19:20:00Z,2020-10-25T19:10:00Z,PT10M,6.9,0,2.1
2020-10-25T19:30:00Z,2020-10-25T19:20:00Z,PT10M,6.9,0,2.1
2020-10-25T19:40:00Z,2020-10-25T19:30:00Z,PT10M,6.8,0,2.0
2020-10-25T19:50:00Z,2020-10-25T19:40:00Z,PT10M,6.8,0,1.9
2020-10-25T20:00:00Z,2020-10-25T19:50:00Z,PT10M,6.7,0,1.9
2020-10-25T20:10:00Z,2020-10-25T20:00:00Z,PT10M,6.7,0,1.9
2020-10-25T20:20:00Z,2020-10-25T20:10:00Z,PT10M,6.6,0,1.8
2020-10-25T20:30:00Z,2020-10-25T20:20:00Z,PT10M,6.6,0,1.8
2020-10-25T20:40:00Z,2020-10-25T20:30:00Z,PT10M,6.6,0,1.8
2020-10-25T20:50:00Z,2020-10-25T20:40:00Z,PT10M,6.5,0,1.8
2020-10-25T21:00:00Z,2020-10-25T20:50:00Z,PT10M,6.5,0,1.8
2020-10-25T21:10:00Z,2020-10-25T21:00:00Z,PT10M,6.4,0,1.7
2020-10-25T21:20:00Z,2020-10-25T21:10:00Z,PT10M,6.4,0,1.6
2020-10-25T21:30:00Z,2020-10-25T21:20:00Z,PT10M,6.3,0,1.6
2020-10-25T21:40:00Z,2020-10-25T21:30:00Z,PT10M,6.3,0,1.5
2020-10-25T21:50:00Z,2020-10-25T21:40:00Z,PT10M,6.3,0,1.4
2020-10-25T22:00:00Z,2020-10-25T21:50:00Z,PT10M,6.2,0,1.4
2020-10-25T22:10:00Z,2020-10-25T22:00:00Z,PT10M,6.2,0,1.3
2020-10-25T22:20:00Z,2020-10-25T22:10:00Z,PT10M,6.2,0,1.3
2020-10-25T22:30:00Z,2020-10-25T22:20:00Z,PT10M,6.2,0,1.2
2020-10-25T22:40:00Z,2020-10-25T22:30:00Z,PT10M,6.1,0,1.2
