,i,type,prob,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
337,112.0,1.0,0.4159730371108165,33.625,33.338815789473685,33.198190789473685,28.254934210526315,29.026315789473685,29.68092105263158,30.277138157894736,22.83141447368421,26.310855263157894,27.29605263157895,31.379934210526315,29.558388157894736,21.403782894736842,15.416118421052632,13.052631578947368,15.416118421052632,15.773026315789474,14.97203947368421,7.328947368421052,-3.3264802631578947,1.527138157894737,2.9152960526315788,7.668585526315789,5.53125,5.638980263157895,7.306743421052632,5.704769736842105,6.802631578947368,0.7294407894736842,2.7902960526315788,6.608552631578948,6.745065789473684,7.246710526315789,8.462171052631579,9.400493421052632,9.46875
338,112.0,2.0,0.40074501717557676,141.25,125.125,102.109375,110.0,115.84375,130.8125,126.859375,91.234375,90.78125,96.0,112.84375,99.046875,88.671875,95.9375,106.0625,88.8125,86.125,87.3125,77.375,83.703125,75.609375,80.890625,85.703125,74.34375,83.609375,83.703125,80.640625,62.203125,57.984375,57.328125,54.9375,52.875,55.921875,52.78125,58.609375,61.5
339,113.0,0.0,0.176032034360522,-15.40625,-14.515625,-10.09375,-11.75,-19.375,-9.828125,-18.734375,-3.25,-10.875,-5.28125,-7.265625,-10.515625,-20.03125,-30.4375,-6.71875,-14.9375,-27.71875,-116.5,-118.890625,-118.078125,-117.390625,-108.546875,-113.0625,-115.984375,-117.203125,-115.296875,-117.3125,-117.765625,-116.390625,-117.0625,-115.40625,-115.0625,-109.3125,-114.078125,-113.25,-114.25
340,113.0,1.0,0.413231857344737,33.338815789473685,33.198190789473685,28.254934210526315,29.026315789473685,29.68092105263158,30.277138157894736,22.83141447368421,26.310855263157894,27.29605263157895,31.379934210526315,29.558388157894736,21.403782894736842,15.416118421052632,13.052631578947368,15.416118421052632,15.773026315789474,14.97203947368421,7.328947368421052,-3.3264802631578947,1.527138157894737,2.9152960526315788,7.668585526315789,5.53125,5.638980263157895,7.306743421052632,5.704769736842105,6.802631578947368,0.7294407894736842,2.7902960526315788,6.608552631578948,6.745065789473684,7.246710526315789,8.462171052631579,9.400493421052632,9.46875,7.166118421052632
341,113.0,2.0,0.4107361082947409,125.125,102.109375,110.0,115.84375,130.8125,126.859375,91.234375,90.78125,96.0,112.84375,99.046875,88.671875,95.9375,106.0625,88.8125,86.125,87.3125,77.375,83.703125,75.609375,80.890625,85.703125,74.34375,83.609375,83.703125,80.640625,62.203125,57.984375,57.328125,54.9375,52.875,55.921875,52.78125,58.609375,61.5,59.46875
342,114.0,0.0,0.17169599271293698,-14.515625,-10.09375,-11.75,-19.375,-9.828125,-18.734375,-3.25,-10.875,-5.28125,-7.265625,-10.515625,-20.03125,-30.4375,-6.71875,-14.9375,-27.71875,-116.5,-118.890625,-118.078125,-117.390625,-108.546875,-113.0625,-115.984375,-117.203125,-115.296875,-117.3125,-117.765625,-116.390625,-117.0625,-115.40625,-115.0625,-109.3125,-114.078125,-113.25,-114.25,-21.78125
343,114.0,1.0,0.419986175653261,33.198190789473685,28.254934210526315,29.026315789473685,29.68092105263158,30.277138157894736,22.83141447368421,26.310855263157894,27.29605263157895,31.379934210526315,29.558388157894736,21.403782894736842,15.416118421052632,13.052631578947368,15.416118421052632,15.773026315789474,14.97203947368421,7.328947368421052,-3.3264802631578947,1.527138157894737,2.9152960526315788,7.668585526315789,5.53125,5.638980263157895,7.306743421052632,5.704769736842105,6.802631578947368,0.7294407894736842,2.7902960526315788,6.608552631578948,6.745065789473684,7.246710526315789,8.462171052631579,9.400493421052632,9.46875,7.166118421052632,12.02796052631579
344,114.0,2.0,0.40831783163380203,102.109375,110.0,115.84375,130.8125,126.859375,91.234375,90.78125,96.0,112.84375,99.046875,88.671875,95.9375,106.0625,88.8125,86.125,87.3125,77.375,83.703125,75.609375,80.890625,85.703125,74.34375,83.609375,83.703125,80.640625,62.203125,57.984375,57.328125,54.9375,52.875,55.921875,52.78125,58.609375,61.5,59.46875,52.84375
345,115.0,0.0,0.1695638086247366,-10.09375,-11.75,-19.375,-9.828125,-18.734375,-3.25,-10.875,-5.28125,-7.265625,-10.515625,-20.03125,-30.4375,-6.71875,-14.9375,-27.71875,-116.5,-118.890625,-118.078125,-117.390625,-108.546875,-113.0625,-115.984375,-117.203125,-115.296875,-117.3125,-117.765625,-116.390625,-117.0625,-115.40625,-115.0625,-109.3125,-114.078125,-113.25,-114.25,-21.78125,-25.859375
346,115.0,1.0,0.4330612998380285,28.254934210526315,29.026315789473685,29.68092105263158,30.277138157894736,22.83141447368421,26.310855263157894,27.29605263157895,31.379934210526315,29.558388157894736,21.403782894736842,15.416118421052632,13.052631578947368,15.416118421052632,15.773026315789474,14.97203947368421,7.328947368421052,-3.3264802631578947,1.527138157894737,2.9152960526315788,7.668585526315789,5.53125,5.638980263157895,7.306743421052632,5.704769736842105,6.802631578947368,0.7294407894736842,2.7902960526315788,6.608552631578948,6.745065789473684,7.246710526315789,8.462171052631579,9.400493421052632,9.46875,7.166118421052632,12.02796052631579,8.808388157894736
347,115.0,2.0,0.3973748915372348,110.0,115.84375,130.8125,126.859375,91.234375,90.78125,96.0,112.84375,99.046875,88.671875,95.9375,106.0625,88.8125,86.125,87.3125,77.375,83.703125,75.609375,80.890625,85.703125,74.34375,83.609375,83.703125,80.640625,62.203125,57.984375,57.328125,54.9375,52.875,55.921875,52.78125,58.609375,61.5,59.46875,52.84375,55.890625
348,116.0,0.0,0.16841130619490907,-11.75,-19.375,-9.828125,-18.734375,-3.25,-10.875,-5.28125,-7.265625,-10.515625,-20.03125,-30.4375,-6.71875,-14.9375,-27.71875,-116.5,-118.890625,-118.078125,-117.390625,-108.546875,-113.0625,-115.984375,-117.203125,-115.296875,-117.3125,-117.765625,-116.390625,-117.0625,-115.40625,-115.0625,-109.3125,-114.078125,-113.25,-114.25,-21.78125,-25.859375,-52.1875
349,116.0,1.0,0.43603545398455523,29.026315789473685,29.68092105263158,30.277138157894736,22.83141447368421,26.310855263157894,27.29605263157895,31.379934210526315,29.558388157894736,21.403782894736842,15.416118421052632,13.052631578947368,15.416118421052632,15.773026315789474,14.97203947368421,7.328947368421052,-3.3264802631578947,1.527138157894737,2.9152960526315788,7.668585526315789,5.53125,5.638980263157895,7.306743421052632,5.704769736842105,6.802631578947368,0.7294407894736842,2.7902960526315788,6.608552631578948,6.745065789473684,7.246710526315789,8.462171052631579,9.400493421052632,9.46875,7.166118421052632,12.02796052631579,8.808388157894736,8.350328947368421
350,116.0,2.0,0.3955532398205357,115.84375,130.8125,126.859375,91.234375,90.78125,96.0,112.84375,99.046875,88.671875,95.9375,106.0625,88.8125,86.125,87.3125,77.375,83.703125,75.609375,80.890625,85.703125,74.34375,83.609375,83.703125,80.640625,62.203125,57.984375,57.328125,54.9375,52.875,55.921875,52.78125,58.609375,61.5,59.46875,52.84375,55.890625,66.6875
351,117.0,0.0,0.1637305050102862,-19.375,-9.828125,-18.734375,-3.25,-10.875,-5.28125,-7.265625,-10.515625,-20.03125,-30.4375,-6.71875,-14.9375,-27.71875,-116.5,-118.890625,-118.078125,-117.390625,-108.546875,-113.0625,-115.984375,-117.203125,-115.296875,-117.3125,-117.765625,-116.390625,-117.0625,-115.40625,-115.0625,-109.3125,-114.078125,-113.25,-114.25,-21.78125,-25.859375,-52.1875,-19.9375
352,117.0,1.0,0.4402628158171984,29.68092105263158,30.277138157894736,22.83141447368421,26.310855263157894,27.29605263157895,31.379934210526315,29.558388157894736,21.403782894736842,15.416118421052632,13.052631578947368,15.416118421052632,15.773026315789474,14.97203947368421,7.328947368421052,-3.3264802631578947,1.527138157894737,2.9152960526315788,7.668585526315789,5.53125,5.638980263157895,7.306743421052632,5.704769736842105,6.802631578947368,0.7294407894736842,2.7902960526315788,6.608552631578948,6.745065789473684,7.246710526315789,8.462171052631579,9.400493421052632,9.46875,7.166118421052632,12.02796052631579,8.808388157894736,8.350328947368421,10.319078947368421
353,117.0,2.0,0.39600667917251536,130.8125,126.859375,91.234375,90.78125,96.0,112.84375,99.046875,88.671875,95.9375,106.0625,88.8125,86.125,87.3125,77.375,83.703125,75.609375,80.890625,85.703125,74.34375,83.609375,83.703125,80.640625,62.203125,57.984375,57.328125,54.9375,52.875,55.921875,52.78125,58.609375,61.5,59.46875,52.84375,55.890625,66.6875,63.6875
354,118.0,0.0,0.15456974520256067,-9.828125,-18.734375,-3.25,-10.875,-5.28125,-7.265625,-10.515625,-20.03125,-30.4375,-6.71875,-14.9375,-27.71875,-116.5,-118.890625,-118.078125,-117.390625,-108.546875,-113.0625,-115.984375,-117.203125,-115.296875,-117.3125,-117.765625,-116.390625,-117.0625,-115.40625,-115.0625,-109.3125,-114.078125,-113.25,-114.25,-21.78125,-25.859375,-52.1875,-19.9375,-28.078125
355,118.0,1.0,0.4369783170264411,30.277138157894736,22.83141447368421,26.310855263157894,27.29605263157895,31.379934210526315,29.558388157894736,21.403782894736842,15.416118421052632,13.052631578947368,15.416118421052632,15.773026315789474,14.97203947368421,7.328947368421052,-3.3264802631578947,1.527138157894737,2.9152960526315788,7.668585526315789,5.53125,5.638980263157895,7.306743421052632,5.704769736842105,6.802631578947368,0.7294407894736842,2.7902960526315788,6.608552631578948,6.745065789473684,7.246710526315789,8.462171052631579,9.400493421052632,9.46875,7.166118421052632,12.02796052631579,8.808388157894736,8.350328947368421,10.319078947368421,12.939967105263158
356,118.0,2.0,0.40845193777099825,126.859375,91.234375,90.78125,96.0,112.84375,99.046875,88.671875,95.9375,106.0625,88.8125,86.125,87.3125,77.375,83.703125,75.609375,80.890625,85.703125,74.34375,83.609375,83.703125,80.640625,62.203125,57.984375,57.328125,54.9375,52.875,55.921875,52.78125,58.609375,61.5,59.46875,52.84375,55.890625,66.6875,63.6875,61.828125
357,119.0,0.0,0.14487058033379846,-18.734375,-3.25,-10.875,-5.28125,-7.265625,-10.515625,-20.03125,-30.4375,-6.71875,-14.9375,-27.71875,-116.5,-118.890625,-118.078125,-117.390625,-108.546875,-113.0625,-115.984375,-117.203125,-115.296875,-117.3125,-117.765625,-116.390625,-117.0625,-115.40625,-115.0625,-109.3125,-114.078125,-113.25,-114.25,-21.78125,-25.859375,-52.1875,-19.9375,-28.078125,-26.234375
358,119.0,1.0,0.43413050312888996,22.83141447368421,26.310855263157894,27.29605263157895,31.379934210526315,29.558388157894736,21.403782894736842,15.416118421052632,13.052631578947368,15.416118421052632,15.773026315789474,14.97203947368421,7.328947368421052,-3.3264802631578947,1.527138157894737,2.9152960526315788,7.668585526315789,5.53125,5.638980263157895,7.306743421052632,5.704769736842105,6.802631578947368,0.7294407894736842,2.7902960526315788,6.608552631578948,6.745065789473684,7.246710526315789,8.462171052631579,9.400493421052632,9.46875,7.166118421052632,12.02796052631579,8.808388157894736,8.350328947368421,10.319078947368421,12.939967105263158,8.221217105263158
359,119.0,2.0,0.4209989165373115,91.234375,90.78125,96.0,112.84375,99.046875,88.671875,95.9375,106.0625,88.8125,86.125,87.3125,77.375,83.703125,75.609375,80.890625,85.703125,74.34375,83.609375,83.703125,80.640625,62.203125,57.984375,57.328125,54.9375,52.875,55.921875,52.78125,58.609375,61.5,59.46875,52.84375,55.890625,66.6875,63.6875,61.828125,60.765625
360,120.0,0.0,0.14254198201594356,-3.25,-10.875,-5.28125,-7.265625,-10.515625,-20.03125,-30.4375,-6.71875,-14.9375,-27.71875,-116.5,-118.890625,-118.078125,-117.390625,-108.546875,-113.0625,-115.984375,-117.203125,-115.296875,-117.3125,-117.765625,-116.390625,-117.0625,-115.40625,-115.0625,-109.3125,-114.078125,-113.25,-114.25,-21.78125,-25.859375,-52.1875,-19.9375,-28.078125,-26.234375,-3.53125
361,120.0,1.0,0.4450997988436384,26.310855263157894,27.29605263157895,31.379934210526315,29.558388157894736,21.403782894736842,15.416118421052632,13.052631578947368,15.416118421052632,15.773026315789474,14.97203947368421,7.328947368421052,-3.3264802631578947,1.527138157894737,2.9152960526315788,7.668585526315789,5.53125,5.638980263157895,7.306743421052632,5.704769736842105,6.802631578947368,0.7294407894736842,2.7902960526315788,6.608552631578948,6.745065789473684,7.246710526315789,8.462171052631579,9.400493421052632,9.46875,7.166118421052632,12.02796052631579,8.808388157894736,8.350328947368421,10.319078947368421,12.939967105263158,8.221217105263158,11.09375
362,120.0,2.0,0.412358219140418,90.78125,96.0,112.84375,99.046875,88.671875,95.9375,106.0625,88.8125,86.125,87.3125,77.375,83.703125,75.609375,80.890625,85.703125,74.34375,83.609375,83.703125,80.640625,62.203125,57.984375,57.328125,54.9375,52.875,55.921875,52.78125,58.609375,61.5,59.46875,52.84375,55.890625,66.6875,63.6875,61.828125,60.765625,50.375
363,121.0,0.0,0.13933431167305696,-10.875,-5.28125,-7.265625,-10.515625,-20.03125,-30.4375,-6.71875,-14.9375,-27.71875,-116.5,-118.890625,-118.078125,-117.390625,-108.546875,-113.0625,-115.984375,-117.203125,-115.296875,-117.3125,-117.765625,-116.390625,-117.0625,-115.40625,-115.0625,-109.3125,-114.078125,-113.25,-114.25,-21.78125,-25.859375,-52.1875,-19.9375,-28.078125,-26.234375,-3.53125,-9.6875
364,121.0,1.0,0.45934388310844776,27.29605263157895,31.379934210526315,29.558388157894736,21.403782894736842,15.416118421052632,13.052631578947368,15.416118421052632,15.773026315789474,14.97203947368421,7.328947368421052,-3.3264802631578947,1.527138157894737,2.9152960526315788,7.668585526315789,5.53125,5.638980263157895,7.306743421052632,5.704769736842105,6.802631578947368,0.7294407894736842,2.7902960526315788,6.608552631578948,6.745065789473684,7.246710526315789,8.462171052631579,9.400493421052632,9.46875,7.166118421052632,12.02796052631579,8.808388157894736,8.350328947368421,10.319078947368421,12.939967105263158,8.221217105263158,11.09375,11.026315789473685
365,121.0,2.0,0.40132180521849536,96.0,112.84375,99.046875,88.671875,95.9375,106.0625,88.8125,86.125,87.3125,77.375,83.703125,75.609375,80.890625,85.703125,74.34375,83.609375,83.703125,80.640625,62.203125,57.984375,57.328125,54.9375,52.875,55.921875,52.78125,58.609375,61.5,59.46875,52.84375,55.890625,66.6875,63.6875,61.828125,60.765625,50.375,56.40625
366,122.0,0.0,0.13301931628581387,-5.28125,-7.265625,-10.515625,-20.03125,-30.4375,-6.71875,-14.9375,-27.71875,-116.5,-118.890625,-118.078125,-117.390625,-108.546875,-113.0625,-115.984375,-117.203125,-115.296875,-117.3125,-117.765625,-116.390625,-117.0625,-115.40625,-115.0625,-109.3125,-114.078125,-113.25,-114.25,-21.78125,-25.859375,-52.1875,-19.9375,-28.078125,-26.234375,-3.53125,-9.6875,-7.84375
367,122.0,1.0,0.4764339009000999,31.379934210526315,29.558388157894736,21.403782894736842,15.416118421052632,13.052631578947368,15.416118421052632,15.773026315789474,14.97203947368421,7.328947368421052,-3.3264802631578947,1.527138157894737,2.9152960526315788,7.668585526315789,5.53125,5.638980263157895,7.306743421052632,5.704769736842105,6.802631578947368,0.7294407894736842,2.7902960526315788,6.608552631578948,6.745065789473684,7.246710526315789,8.462171052631579,9.400493421052632,9.46875,7.166118421052632,12.02796052631579,8.808388157894736,8.350328947368421,10.319078947368421,12.939967105263158,8.221217105263158,11.09375,11.026315789473685,9.707236842105264
368,122.0,2.0,0.39054678281408617,112.84375,99.046875,88.671875,95.9375,106.0625,88.8125,86.125,87.3125,77.375,83.703125,75.609375,80.890625,85.703125,74.34375,83.609375,83.703125,80.640625,62.203125,57.984375,57.328125,54.9375,52.875,55.921875,52.78125,58.609375,61.5,59.46875,52.84375,55.890625,66.6875,63.6875,61.828125,60.765625,50.375,56.40625,58.15625
369,123.0,0.0,0.11999697324121154,-7.265625,-10.515625,-20.03125,-30.4375,-6.71875,-14.9375,-27.71875,-116.5,-118.890625,-118.078125,-117.390625,-108.546875,-113.0625,-115.984375,-117.203125,-115.296875,-117.3125,-117.765625,-116.390625,-117.0625,-115.40625,-115.0625,-109.3125,-114.078125,-113.25,-114.25,-21.78125,-25.859375,-52.1875,-19.9375,-28.078125,-26.234375,-3.53125,-9.6875,-7.84375,-13.875
370,123.0,1.0,0.5041025442503541,29.558388157894736,21.403782894736842,15.416118421052632,13.052631578947368,15.416118421052632,15.773026315789474,14.97203947368421,7.328947368421052,-3.3264802631578947,1.527138157894737,2.9152960526315788,7.668585526315789,5.53125,5.638980263157895,7.306743421052632,5.704769736842105,6.802631578947368,0.7294407894736842,2.7902960526315788,6.608552631578948,6.745065789473684,7.246710526315789,8.462171052631579,9.400493421052632,9.46875,7.166118421052632,12.02796052631579,8.808388157894736,8.350328947368421,10.319078947368421,12.939967105263158,8.221217105263158,11.09375,11.026315789473685,9.707236842105264,7.9243421052631575
371,123.0,2.0,0.3759004825084343,99.046875,88.671875,95.9375,106.0625,88.8125,86.125,87.3125,77.375,83.703125,75.609375,80.890625,85.703125,74.34375,83.609375,83.703125,80.640625,62.203125,57.984375,57.328125,54.9375,52.875,55.921875,52.78125,58.609375,61.5,59.46875,52.84375,55.890625,66.6875,63.6875,61.828125,60.765625,50.375,56.40625,58.15625,50.625
372,124.0,0.0,0.10647858076173362,-10.515625,-20.03125,-30.4375,-6.71875,-14.9375,-27.71875,-116.5,-118.890625,-118.078125,-117.390625,-108.546875,-113.0625,-115.984375,-117.203125,-115.296875,-117.3125,-117.765625,-116.390625,-117.0625,-115.40625,-115.0625,-109.3125,-114.078125,-113.25,-114.25,-21.78125,-25.859375,-52.1875,-19.9375,-28.078125,-26.234375,-3.53125,-9.6875,-7.84375,-13.875,-10.328125
373,124.0,1.0,0.554454398590209,21.403782894736842,15.416118421052632,13.052631578947368,15.416118421052632,15.773026315789474,14.97203947368421,7.328947368421052,-3.3264802631578947,1.527138157894737,2.9152960526315788,7.668585526315789,5.53125,5.638980263157895,7.306743421052632,5.704769736842105,6.802631578947368,0.7294407894736842,2.7902960526315788,6.608552631578948,6.745065789473684,7.246710526315789,8.462171052631579,9.400493421052632,9.46875,7.166118421052632,12.02796052631579,8.808388157894736,8.350328947368421,10.319078947368421,12.939967105263158,8.221217105263158,11.09375,11.026315789473685,9.707236842105264,7.9243421052631575,9.04358552631579
374,124.0,2.0,0.3390670206480575,88.671875,95.9375,106.0625,88.8125,86.125,87.3125,77.375,83.703125,75.609375,80.890625,85.703125,74.34375,83.609375,83.703125,80.640625,62.203125,57.984375,57.328125,54.9375,52.875,55.921875,52.78125,58.609375,61.5,59.46875,52.84375,55.890625,66.6875,63.6875,61.828125,60.765625,50.375,56.40625,58.15625,50.625,45.921875
375,125.0,0.0,0.0991319090514033,-20.03125,-30.4375,-6.71875,-14.9375,-27.71875,-116.5,-118.890625,-118.078125,-117.390625,-108.546875,-113.0625,-115.984375,-117.203125,-115.296875,-117.3125,-117.765625,-116.390625,-117.0625,-115.40625,-115.0625,-109.3125,-114.078125,-113.25,-114.25,-21.78125,-25.859375,-52.1875,-19.9375,-28.078125,-26.234375,-3.53125,-9.6875,-7.84375,-13.875,-10.328125,-5.203125
376,125.0,1.0,0.581636533265846,15.416118421052632,13.052631578947368,15.416118421052632,15.773026315789474,14.97203947368421,7.328947368421052,-3.3264802631578947,1.527138157894737,2.9152960526315788,7.668585526315789,5.53125,5.638980263157895,7.306743421052632,5.704769736842105,6.802631578947368,0.7294407894736842,2.7902960526315788,6.608552631578948,6.745065789473684,7.246710526315789,8.462171052631579,9.400493421052632,9.46875,7.166118421052632,12.02796052631579,8.808388157894736,8.350328947368421,10.319078947368421,12.939967105263158,8.221217105263158,11.09375,11.026315789473685,9.707236842105264,7.9243421052631575,9.04358552631579,10.739309210526315
377,125.0,2.0,0.3192315576827507,95.9375,106.0625,88.8125,86.125,87.3125,77.375,83.703125,75.609375,80.890625,85.703125,74.34375,83.609375,83.703125,80.640625,62.203125,57.984375,57.328125,54.9375,52.875,55.921875,52.78125,58.609375,61.5,59.46875,52.84375,55.890625,66.6875,63.6875,61.828125,60.765625,50.375,56.40625,58.15625,50.625,45.921875,51.046875
378,126.0,0.0,0.09527040149721677,-30.4375,-6.71875,-14.9375,-27.71875,-116.5,-118.890625,-118.078125,-117.390625,-108.546875,-113.0625,-115.984375,-117.203125,-115.296875,-117.3125,-117.765625,-116.390625,-117.0625,-115.40625,-115.0625,-109.3125,-114.078125,-113.25,-114.25,-21.78125,-25.859375,-52.1875,-19.9375,-28.078125,-26.234375,-3.53125,-9.6875,-7.84375,-13.875,-10.328125,-5.203125,-15.0625
379,126.0,1.0,0.5844655121857052,13.052631578947368,15.416118421052632,15.773026315789474,14.97203947368421,7.328947368421052,-3.3264802631578947,1.527138157894737,2.9152960526315788,7.668585526315789,5.53125,5.638980263157895,7.306743421052632,5.704769736842105,6.802631578947368,0.7294407894736842,2.7902960526315788,6.608552631578948,6.745065789473684,7.246710526315789,8.462171052631579,9.400493421052632,9.46875,7.166118421052632,12.02796052631579,8.808388157894736,8.350328947368421,10.319078947368421,12.939967105263158,8.221217105263158,11.09375,11.026315789473685,9.707236842105264,7.9243421052631575,9.04358552631579,10.739309210526315,9.5
380,126.0,2.0,0.3202640863170781,106.0625,88.8125,86.125,87.3125,77.375,83.703125,75.609375,80.890625,85.703125,74.34375,83.609375,83.703125,80.640625,62.203125,57.984375,57.328125,54.9375,52.875,55.921875,52.78125,58.609375,61.5,59.46875,52.84375,55.890625,66.6875,63.6875,61.828125,60.765625,50.375,56.40625,58.15625,50.625,45.921875,51.046875,53.09375
381,127.0,0.0,0.09061646326759794,-6.71875,-14.9375,-27.71875,-116.5,-118.890625,-118.078125,-117.390625,-108.546875,-113.0625,-115.984375,-117.203125,-115.296875,-117.3125,-117.765625,-116.390625,-117.0625,-115.40625,-115.0625,-109.3125,-114.078125,-113.25,-114.25,-21.78125,-25.859375,-52.1875,-19.9375,-28.078125,-26.234375,-3.53125,-9.6875,-7.84375,-13.875,-10.328125,-5.203125,-15.0625,-10.296875
382,127.0,1.0,0.5694781890517849,15.416118421052632,15.773026315789474,14.97203947368421,7.328947368421052,-3.3264802631578947,1.527138157894737,2.9152960526315788,7.668585526315789,5.53125,5.638980263157895,7.306743421052632,5.704769736842105,6.802631578947368,0.7294407894736842,2.7902960526315788,6.608552631578948,6.745065789473684,7.246710526315789,8.462171052631579,9.400493421052632,9.46875,7.166118421052632,12.02796052631579,8.808388157894736,8.350328947368421,10.319078947368421,12.939967105263158,8.221217105263158,11.09375,11.026315789473685,9.707236842105264,7.9243421052631575,9.04358552631579,10.739309210526315,9.5,11.245888157894736
383,127.0,2.0,0.3399053476806172,88.8125,86.125,87.3125,77.375,83.703125,75.609375,80.890625,85.703125,74.34375,83.609375,83.703125,80.640625,62.203125,57.984375,57.328125,54.9375,52.875,55.921875,52.78125,58.609375,61.5,59.46875,52.84375,55.890625,66.6875,63.6875,61.828125,60.765625,50.375,56.40625,58.15625,50.625,45.921875,51.046875,53.09375,49.421875
384,128.0,0.0,0.08684555250177846,-14.9375,-27.71875,-116.5,-118.890625,-118.078125,-117.390625,-108.546875,-113.0625,-115.984375,-117.203125,-115.296875,-117.3125,-117.765625,-116.390625,-117.0625,-115.40625,-115.0625,-109.3125,-114.078125,-113.25,-114.25,-21.78125,-25.859375,-52.1875,-19.9375,-28.078125,-26.234375,-3.53125,-9.6875,-7.84375,-13.875,-10.328125,-5.203125,-15.0625,-10.296875,-4.140625
385,128.0,1.0,0.572513717031704,15.773026315789474,14.97203947368421,7.328947368421052,-3.3264802631578947,1.527138157894737,2.9152960526315788,7.668585526315789,5.53125,5.638980263157895,7.306743421052632,5.704769736842105,6.802631578947368,0.7294407894736842,2.7902960526315788,6.608552631578948,6.745065789473684,7.246710526315789,8.462171052631579,9.400493421052632,9.46875,7.166118421052632,12.02796052631579,8.808388157894736,8.350328947368421,10.319078947368421,12.939967105263158,8.221217105263158,11.09375,11.026315789473685,9.707236842105264,7.9243421052631575,9.04358552631579,10.739309210526315,9.5,11.245888157894736,10.316611842105264
386,128.0,2.0,0.3406407304665176,86.125,87.3125,77.375,83.703125,75.609375,80.890625,85.703125,74.34375,83.609375,83.703125,80.640625,62.203125,57.984375,57.328125,54.9375,52.875,55.921875,52.78125,58.609375,61.5,59.46875,52.84375,55.890625,66.6875,63.6875,61.828125,60.765625,50.375,56.40625,58.15625,50.625,45.921875,51.046875,53.09375,49.421875,55.671875
387,129.0,0.0,0.08428381333884326,-27.71875,-116.5,-118.890625,-118.078125,-117.390625,-108.546875,-113.0625,-115.984375,-117.203125,-115.296875,-117.3125,-117.765625,-116.390625,-117.0625,-115.40625,-115.0625,-109.3125,-114.078125,-113.25,-114.25,-21.78125,-25.859375,-52.1875,-19.9375,-28.078125,-26.234375,-3.53125,-9.6875,-7.84375,-13.875,-10.328125,-5.203125,-15.0625,-10.296875,-4.140625,-18.859375
388,129.0,1.0,0.580229620791747,14.97203947368421,7.328947368421052,-3.3264802631578947,1.527138157894737,2.9152960526315788,7.668585526315789,5.53125,5.638980263157895,7.306743421052632,5.704769736842105,6.802631578947368,0.7294407894736842,2.7902960526315788,6.608552631578948,6.745065789473684,7.246710526315789,8.462171052631579,9.400493421052632,9.46875,7.166118421052632,12.02796052631579,8.808388157894736,8.350328947368421,10.319078947368421,12.939967105263158,8.221217105263158,11.09375,11.026315789473685,9.707236842105264,7.9243421052631575,9.04358552631579,10.739309210526315,9.5,11.245888157894736,10.316611842105264,3.4827302631578947
389,129.0,2.0,0.3354865658694097,87.3125,77.375,83.703125,75.609375,80.890625,85.703125,74.34375,83.609375,83.703125,80.640625,62.203125,57.984375,57.328125,54.9375,52.875,55.921875,52.78125,58.609375,61.5,59.46875,52.84375,55.890625,66.6875,63.6875,61.828125,60.765625,50.375,56.40625,58.15625,50.625,45.921875,51.046875,53.09375,49.421875,55.671875,45.546875
390,130.0,0.0,0.08400443075284016,-116.5,-118.890625,-118.078125,-117.390625,-108.546875,-113.0625,-115.984375,-117.203125,-115.296875,-117.3125,-117.765625,-116.390625,-117.0625,-115.40625,-115.0625,-109.3125,-114.078125,-113.25,-114.25,-21.78125,-25.859375,-52.1875,-19.9375,-28.078125,-26.234375,-3.53125,-9.6875,-7.84375,-13.875,-10.328125,-5.203125,-15.0625,-10.296875,-4.140625,-18.859375,-19.65625
391,130.0,1.0,0.5920054060755862,7.328947368421052,-3.3264802631578947,1.527138157894737,2.9152960526315788,7.668585526315789,5.53125,5.638980263157895,7.306743421052632,5.704769736842105,6.802631578947368,0.7294407894736842,2.7902960526315788,6.608552631578948,6.745065789473684,7.246710526315789,8.462171052631579,9.400493421052632,9.46875,7.166118421052632,12.02796052631579,8.808388157894736,8.350328947368421,10.319078947368421,12.939967105263158,8.221217105263158,11.09375,11.026315789473685,9.707236842105264,7.9243421052631575,9.04358552631579,10.739309210526315,9.5,11.245888157894736,10.316611842105264,3.4827302631578947,1.225328947368421
392,130.0,2.0,0.32399016317157375,77.375,83.703125,75.609375,80.890625,85.703125,74.34375,83.609375,83.703125,80.640625,62.203125,57.984375,57.328125,54.9375,52.875,55.921875,52.78125,58.609375,61.5,59.46875,52.84375,55.890625,66.6875,63.6875,61.828125,60.765625,50.375,56.40625,58.15625,50.625,45.921875,51.046875,53.09375,49.421875,55.671875,45.546875,29.75
393,131.0,0.0,0.08533713000769608,-118.890625,-118.078125,-117.390625,-108.546875,-113.0625,-115.984375,-117.203125,-115.296875,-117.3125,-117.765625,-116.390625,-117.0625,-115.40625,-115.0625,-109.3125,-114.078125,-113.25,-114.25,-21.78125,-25.859375,-52.1875,-19.9375,-28.078125,-26.234375,-3.53125,-9.6875,-7.84375,-13.875,-10.328125,-5.203125,-15.0625,-10.296875,-4.140625,-18.859375,-19.65625,-27.875
