date,airTemp,elspec,GHI,L,L2_active,L2_import,PV,SOC,Wind_speed
2021-03-13 22:20:00,-0.800000011920929,207120.1539351852,3.9466666666666668,171.22935827847184,14.498148934315827,2.4087409420171753,0.0015625000232830644,59.654999732971206,0.5
2021-03-13 22:30:00,-1.0500000119209298,207148.33173076922,3.993333333333333,167.86953657764496,14.048024588617793,2.36141304357443,0.0015625000232830644,59.65263125770973,0.625
2021-03-13 22:40:00,-1.250000059604645,207177.7337962963,4.04,178.2292598855906,14.013930846904884,2.3532608695095405,0.0015625000232830644,59.66249990463258,0.75
2021-03-13 22:50:00,-1.5,207208.5162037037,4.086666666666667,182.4090944487473,13.497966038978708,2.299407114624046,0.0015625000232830644,59.64999961853029,0.875
2021-03-13 23:00:00,-1.7000000476837174,207239.8641826923,4.133333333333333,176.29638102903203,13.093721439098491,2.2029220779659227,0.0015624999068677425,59.64999961853029,1.0
2021-03-13 23:10:00,-1.5,207267.9525462963,4.18,162.44389001254373,13.053879968051259,2.2033279220340773,0.0015625000232830644,59.66666666666669,2.0
2021-03-13 23:20:00,-1.46666665871938,207296.03665865384,4.226666666666667,166.3529315816946,13.139474351527317,2.2014339827001095,0.0015625000232830644,59.652631257709714,1.0
2021-03-13 23:30:00,-1.4333333174387601,207323.67881944444,4.273333333333333,159.3203768972623,13.031420724145299,2.1488095237873495,0.0015625000232830644,59.65624976158144,0.5
2021-03-13 23:40:00,-1.39999997615814,207351.57291666666,4.32,165.18095818881332,13.100947266918123,2.151785714318976,0.0015625000232830644,59.65714263916017,1.0
2021-03-13 23:50:00,-1.4749999880790696,207380.46064814815,4.366666666666667,170.4524936999305,13.103733408040013,2.151785714318976,0.0015624999068677425,59.65882334989662,1.5
2021-03-14 00:00:00,-1.549999999999999,207408.93923611112,4.413333333333333,162.88969105687636,11.798610800403665,2.09732142847497,0.0015625000232830644,59.647367979350854,0.75
2021-03-14 00:10:00,-1.6250000119209285,207436.30108173078,4.46,162.8832700050483,11.858967238459092,1.9990131579106674,0.0015625000232830644,59.65454517711294,0.5
2021-03-14 00:20:00,-1.700000023841858,207463.95833333334,4.506666666666667,163.09769018765152,11.758645863368592,1.9375,0.0015625000232830644,59.65555530124243,0.55
2021-03-14 00:30:00,-2.050000071525575,207492.55381944444,4.553333333333333,165.75696326946382,12.41467236664335,2.0041118421358988,0.0015625000232830644,59.655555301242416,0.6
2021-03-14 00:40:00,-2.300000031789143,207520.43509615384,4.6,160.39152552717823,12.059686216814763,2.046875,0.0015624999068677425,59.64999961853029,0.5
2021-03-14 00:50:00,-2.25,207546.96412037036,4.6466666666666665,157.7070180958715,12.813065561197568,2.0997023809468374,0.0015625000232830644,59.64999961853029,2.0
2021-03-14 01:00:00,-2.1916667222976702,207574.83159722222,4.693333333333333,163.93470298637777,11.838272292038493,2.046679198043421,0.0015625000232830644,59.66499996185305,1.0
2021-03-14 01:10:00,-2.13333344459534,207603.18930288462,4.74,164.6088127925479,12.25187883705929,1.9942434210097417,0.0015625000232830644,59.66499996185305,1.4
2021-03-14 01:20:00,-2.150000095367435,207631.00360576922,4.786666666666667,168.00882035594876,11.068056672306389,1.9496527777519077,0.0015625000232830644,59.65294086231906,0.5
2021-03-14 01:30:00,-2.1000000834465054,207659.34953703705,4.833333333333334,166.69267930655644,11.978684991093001,1.898209064383991,0.0015624999068677425,59.654166380564384,0.5
2021-03-14 01:40:00,-2.050000071525575,207687.18810096153,4.88,156.98351787698678,12.04561215433581,1.9896381578873843,0.0015625000232830644,59.65624976158144,0.5
2021-03-14 01:50:00,-2.20000004768372,207711.39641203705,4.926666666666667,127.87380761615303,12.393392579308868,2.046875,0.0015625000232830644,59.66875004768374,0.5
2021-03-14 02:00:00,-2.2500000397364315,207733.50694444444,4.973333333333334,125.50629819672685,11.841217816886253,1.999671052559279,0.0015625000232830644,59.65555530124243,0.4
2021-03-14 02:10:00,-2.3000000317891436,207755.62680288462,5.02,134.02552898859574,12.686882035485626,2.051221804576926,0.0015625000232830644,59.65999984741213,0.5
2021-03-14 02:20:00,-2.3500000238418552,207777.9224537037,5.066666666666666,123.51329737696153,11.476485074576685,2.0474624059861526,0.0015624999068677425,59.659999847412124,0.9166666666666666
2021-03-14 02:30:00,-2.450000047683715,207799.41586538462,5.113333333333333,126.69219375868987,11.780318112208924,1.940789473708719,0.0015625000232830644,59.658823349896615,1.3333333333333333
2021-03-14 02:40:00,-2.5,207821.704375,5.16,129.8982309305443,11.671235720316568,1.9358552631456405,0.0015625000232830644,59.65999984741213,1.0555555555555556
2021-03-14 02:50:00,-2.450000047683715,207843.84548611112,5.206666666666667,128.057087526483,11.313510539168018,1.8569078947184607,0.0015625000232830644,59.654999732971206,0.7777777777777778
2021-03-14 03:00:00,-2.650000095367435,207865.72896634616,5.253333333333334,129.86764474642482,11.987467683594804,1.944078947417438,0.0015625000232830644,59.654166380564384,0.5
2021-03-14 03:10:00,-2.79999995231628,207887.97916666666,5.300000000000001,128.48325308437998,11.736079426135046,1.9990131579106674,0.0015624999068677425,59.65499973297121,0.0
2021-03-14 03:20:00,-2.950000047683715,207910.15162037036,5.346666666666667,126.00503578832598,11.319090940184513,1.9395833333255723,0.0015625000232830644,59.65294086231907,0.5
2021-03-14 03:30:00,-3.10000014305115,207931.93149038462,5.3933333333333335,127.4582091509286,12.542596396753348,1.9510416666744277,0.0015625000232830644,59.65652150693149,1.0
2021-03-14 03:40:00,-3.25,207953.8828125,5.4399999999999995,131.6005552906101,11.726936954562952,2.046875,0.0015625000232830644,59.647618611653655,0.5
2021-03-14 03:50:00,-3.150000095367435,207976.33680555556,5.486666666666666,127.78656898110602,12.068060567823503,2.0009868420893326,0.0015625000232830644,59.65555530124243,1.6666666666666667
2021-03-14 04:00:00,-3.20000004768372,207998.69907407407,5.533333333333333,130.02424095416893,12.17106603753978,1.9896381578873843,0.0015624999068677425,59.65999984741213,0.5
