date,L,L1,L2
2020-10-02 17:40:00,176.24922579471195,162.340358030239,13.908867764472955
2020-10-02 17:50:00,181.58060285780158,161.79705846538025,19.78354439242133
2020-10-02 18:00:00,175.28018329761642,156.31305074555917,18.967132552057237
2020-10-02 18:10:00,169.10717717950996,152.66447288910365,16.44270429040632
2020-10-02 18:20:00,169.36705605043178,150.68880905904405,18.678246991387727
2020-10-02 18:30:00,165.20773013003236,149.31997108299288,15.887759047039488
2020-10-02 18:40:00,161.47070394979937,141.68222344975592,19.78848050004345
2020-10-02 18:50:00,132.66152804365777,115.773249066174,16.888278977483765
2020-10-02 19:00:00,135.46284061008026,119.09552413965359,16.367316470426672
2020-10-02 19:10:00,132.80209130639426,112.36825880402914,20.43383250236512
2020-10-02 19:20:00,144.5782699584961,132.3695280450022,12.208741913493881
2020-10-02 19:30:00,161.65182592218568,147.4764665908574,14.17535933132829
2020-10-02 19:40:00,152.5150996616909,138.37891323313175,14.136186428559132
2020-10-02 19:50:00,147.56889217271714,133.666695174447,13.902196998270144
2020-10-02 20:00:00,127.68888826982693,114.87886119501309,12.810027074813842
2020-10-02 20:10:00,136.09859655537736,121.8280117583403,14.270584797037056
2020-10-02 20:20:00,126.51894072060273,111.75926552051357,14.759675200089164
2020-10-02 20:30:00,129.93551564439431,117.0509397512553,12.884575893139017
2020-10-02 20:40:00,118.6977713930923,104.65439731432451,14.043374078767785
2020-10-02 20:50:00,131.0718733761288,117.22012260627116,13.851750769857636
2020-10-02 21:00:00,117.02588869490714,102.31943834968372,14.706450345223413
2020-10-02 21:10:00,115.31351758848942,101.73865318467509,13.574864403814335
2020-10-02 21:20:00,111.67709189598715,98.16693713869478,13.510154757292376
2020-10-02 21:30:00,115.78819692860479,102.87242686272016,12.915770065884633
2020-10-02 21:40:00,112.47650991167343,99.23926480878303,13.237245102890398
2020-10-02 21:50:00,118.10190242420542,104.31971964632801,13.782182777877404
2020-10-02 22:00:00,116.86755971992964,104.95404809838865,11.913511621540987
2020-10-02 22:10:00,121.12705972059716,109.88857306504397,11.238486655553183
2020-10-02 22:20:00,118.36401360188054,105.91100541475771,12.453008187122837
2020-10-02 22:30:00,127.41858430666343,116.08961529674235,11.328969009921082
2020-10-02 22:40:00,106.65807927888015,94.19517850875854,12.462900770121605
2020-10-02 22:50:00,105.54859463803406,94.01760402956651,11.530990608467546
2020-10-02 23:00:00,116.60253871883356,102.92839306837061,13.674145650462945
2020-10-02 23:10:00,115.61903730119975,104.03282616879758,11.586211132402177
2020-10-02 23:20:00,135.35249552595502,126.30298310356969,9.049512422385336
2020-10-02 23:30:00,113.46692657470705,104.71292896431035,8.753997610396699
2020-10-02 23:40:00,120.5635070087754,108.0206213967364,12.542885612039
2020-10-02 23:50:00,113.29826470783779,102.65565355685578,10.642611150982002
2020-10-03 00:00:00,112.22850924405182,103.5391026371657,8.689406606886125
2020-10-03 00:10:00,114.91519034445822,105.03494109849672,9.880249245961506
2020-10-03 00:20:00,108.98486751209605,101.48028938651903,7.504578125577012
2020-10-03 00:30:00,98.47645732843985,90.50844919815617,7.968008130283683
2020-10-03 00:40:00,104.74832494826546,95.42207503886452,9.32624990940094
2020-10-03 00:50:00,104.21349751507795,95.07992727234165,9.133570242736305
2020-10-03 01:00:00,99.18854168005156,91.67644652521716,7.512095154834392
2020-10-03 01:10:00,105.35884748186385,97.73520356152446,7.623643920339387
2020-10-03 01:20:00,107.81561392079232,100.0737267121025,7.741887208689812
2020-10-03 01:30:00,110.33306310744513,102.67933664262145,7.653726464823673
2020-10-03 01:40:00,109.27359826224192,99.92913816501569,9.344460097226227
2020-10-03 01:50:00,109.24478732414964,99.86727177172506,9.37751555242458
2020-10-03 02:00:00,104.64340339388168,95.95428243364609,8.689120960235599
2020-10-03 02:10:00,106.8672235276964,99.51028249528673,7.3569410324096705
2020-10-03 02:20:00,101.99222426578913,94.3783100871995,7.613914178589642
2020-10-03 02:30:00,108.49312344112907,99.5628918288249,8.930231612304164
2020-10-03 02:40:00,103.41655119474943,95.01603437479551,8.400516819953923
2020-10-03 02:50:00,106.47435836104657,99.08279620226801,7.3915621587785605
2020-10-03 03:00:00,110.80036300267929,101.36948823570468,9.430874766974613
2020-10-03 03:10:00,102.96737572906211,93.48092366613741,9.4864520629247
2020-10-03 03:20:00,106.42727490006209,96.32621097270189,10.1010639273602
2020-10-03 03:30:00,107.60304274382416,100.2089677679074,7.394074975916772
2020-10-03 03:40:00,110.11462642528393,101.17627370305131,8.938352722232622
2020-10-03 03:50:00,113.33558092984283,104.75020751617988,8.585373413662948
2020-10-03 04:00:00,96.6373809531883,89.55759443309964,7.079786520088668
2020-10-03 04:10:00,105.7627416387335,98.49820805433275,7.264533584400756
2020-10-03 04:20:00,102.82872916556688,93.78943982618344,9.039289339383444
2020-10-03 04:30:00,102.22867113196337,94.34701905872517,7.881652073238206
2020-10-03 04:40:00,109.60651959505944,101.86969201602155,7.736827579037893
2020-10-03 04:50:00,102.10443203789848,94.20411456975722,7.900317468141254
2020-10-03 05:00:00,105.50217372349329,97.74469477512643,7.757478948366848
2020-10-03 05:10:00,104.71769386425356,96.9659114925667,7.751782371686852
2020-10-03 05:20:00,105.67856887534815,97.90018988699923,7.778378988348918
2020-10-03 05:30:00,110.658577446465,102.50467912581863,8.15389832064637
2020-10-03 05:40:00,111.3329559876038,103.32964476460658,8.003311222997207
2020-10-03 05:50:00,156.04381963556463,147.37518694076599,8.668632694798657
2020-10-03 06:00:00,183.50875493099807,176.30254733633387,7.2062075946642015
2020-10-03 06:10:00,191.55743408203128,182.70970064906754,8.847733432963741
2020-10-03 06:20:00,162.77302947411175,154.56186812963244,8.211161344479294
2020-10-03 06:30:00,165.746097801006,154.56088561636307,11.185212184642923
2020-10-03 06:40:00,147.53786901525552,137.8298905120768,9.70797850317874
2020-10-03 06:50:00,147.45365534987403,138.86219360249441,8.591461747379622
2020-10-03 07:00:00,142.34255091349286,130.19428144449614,12.148269468996705
2020-10-03 07:10:00,168.0226968938654,158.21643752037835,9.806259373487054
2020-10-03 07:20:00,162.71905717225832,146.3307877317917,16.38826944046662
2020-10-03 07:30:00,146.92158296373162,138.2779304424009,8.643652521330733
2020-10-03 07:40:00,144.27087823776972,130.1899637006578,14.08091453711192
2020-10-03 07:50:00,138.52033155935774,125.89876091465023,12.621570644707512
2020-10-03 08:00:00,159.5766416850843,144.98055129367646,14.596090391407845
2020-10-03 08:10:00,161.47015953063962,149.55613288386112,11.914026646778495
2020-10-03 08:20:00,132.1665173656536,120.19076102204026,11.975756343613325
2020-10-03 08:30:00,138.93480367398044,128.21230395810963,10.72249971587082
2020-10-03 08:40:00,143.70062284923736,131.60269285429862,12.097929994938744
2020-10-03 08:50:00,195.0733886446272,183.88633198195453,11.187056662672653
2020-10-03 09:00:00,197.76571270238568,185.43367624449465,12.332036457891045
2020-10-03 09:10:00,220.3582744426555,209.3131101044755,11.045164338179996
2020-10-03 09:20:00,207.2184596742902,195.56834699602544,11.650112678264751
2020-10-03 09:30:00,215.62720692485843,202.71925518840823,12.907951736450196
2020-10-03 09:40:00,202.197553067594,189.32420112099564,12.873351946598339
2020-10-03 09:50:00,204.92278793622864,192.99283631819992,11.929951618028724
2020-10-03 10:00:00,229.57941498627534,214.11759184072685,15.461823145548506
2020-10-03 10:10:00,205.67040915801144,194.78920102108114,10.8812081369303
2020-10-03 10:20:00,224.2862278529576,213.58633093455484,10.699896918402779
2020-10-03 10:30:00,211.50359261252663,198.8615086456927,12.642083966833908
2020-10-03 10:40:00,205.80154550992523,195.02889384557602,10.772651664349212
2020-10-03 10:50:00,186.57912133258318,174.17295276533554,12.406168567247635
2020-10-03 11:00:00,233.9036421599212,222.93698320155426,10.966658958366938
2020-10-03 11:10:00,181.3138326009114,169.650829043092,11.663003557819431
2020-10-03 11:20:00,183.62398970754532,171.70718453557876,11.91680517196655
2020-10-03 11:30:00,201.75143072740084,184.46550309585683,17.285927631544027
2020-10-03 11:40:00,205.029705456325,189.6278897212644,15.401815735060591
2020-10-03 11:50:00,206.95242623302428,194.38997038814514,12.56245584487915
2020-10-03 12:00:00,208.5251882452713,195.7530876377172,12.772100607554115
2020-10-03 12:10:00,189.62457372492005,178.60859721178673,11.015976513133328
2020-10-03 12:20:00,186.35112179026885,174.87395603828182,11.477165751987028
2020-10-03 12:30:00,193.26317356250905,179.35209445647888,13.91107910603016
2020-10-03 12:40:00,184.0908056035772,171.47648282101264,12.614322782564564
2020-10-03 12:50:00,154.9105460427024,140.4905779269373,14.419968115765116
2020-10-03 13:00:00,144.26859436035156,130.66123936077778,13.60735499957376
2020-10-03 13:10:00,138.18648975819085,125.88911657650833,12.29737318168252
2020-10-03 13:20:00,139.31135294987598,126.33953021122852,12.971822738647456
2020-10-03 13:30:00,139.1897237525796,120.65476261119059,18.534961141389
2020-10-03 13:40:00,142.40864734114888,125.10501537429354,17.303631966855338
2020-10-03 13:50:00,145.05653509692613,129.86145802625717,15.195077070668955
2020-10-03 14:00:00,150.07223899409453,132.39915913785777,17.67307985623677
2020-10-03 14:10:00,143.56964206695557,128.7557945082673,14.813847558688273
2020-10-03 14:20:00,131.91109339396152,117.3353318208935,14.575761573068027
2020-10-03 14:30:00,142.83975633282523,126.53339596684447,16.306360365980762
2020-10-03 14:40:00,123.96999496597424,109.27586435619882,14.69413060977541
2020-10-03 14:50:00,124.48299088911571,110.74630469487713,13.736686194238588
2020-10-03 15:00:00,121.41847326105291,108.13249504975599,13.285978211296928
2020-10-03 15:10:00,117.35987206867763,105.60346569680128,11.756406371876347
